field_1,LAT,LON,PLOT,UNQE_FIRE_,FEATURE_CA,GIS_ACRES,FIRE_YEAR_
"6712",48.794888999999998,-119.979101000000000,"70950",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"9125",48.814570000000003,-119.972684000000001,"99153",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"9694",48.768351000000003,-119.989267999999996,"95932",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"14135",48.798338000000001,-120.015899000000005,"85542",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"14179",48.794888999999998,-119.979101000000000,"70950",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"14692",48.814570000000003,-119.972684000000001,"99153",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"14810",48.768351000000003,-119.989267999999996,"95932",,Wildfire Final Fire Perimeter,10471.219999999999345,"1994"
"1497",48.568742000000000,-119.922224999999997,"90177",,Wildfire Final Fire Perimeter,4292.640000000000327,"1926"
"12837",48.568742000000000,-119.922224999999997,"90177",,Wildfire Final Fire Perimeter,4292.640000000000327,"1926"
"15408",48.843260000000001,-120.012478999999999,"92017",,Wildfire Final Fire Perimeter,10330.700000000000728,"2001"
"4604",48.969379000000004,-120.112097000000006,"91407",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"7048",48.923088999999997,-120.129119000000003,"85641",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"7496",48.917554000000003,-120.046733000000003,"94015",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"9274",48.966464000000002,-120.042162000000005,"68315",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"16285",48.917554000000003,-120.046733000000003,"94015",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"17106",48.966464000000002,-120.042162000000005,"68315",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"18775",48.923088999999997,-120.129119000000003,"85641",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"19304",48.969379000000004,-120.112097000000006,"91407",,Wildfire Final Fire Perimeter,36278.879999999997381,"1929"
"5247",48.968336000000001,-120.335685999999995,"65909",,Wildfire Final Fire Perimeter,9679.340000000000146,"1929"
"5359",48.964435000000002,-120.299109000000001,"56916",,Wildfire Final Fire Perimeter,9679.340000000000146,"1929"
"7587",48.964435000000002,-120.299109000000001,"56916",,Wildfire Final Fire Perimeter,9679.340000000000146,"1929"
"17016",48.968336000000001,-120.335685999999995,"65909",,Wildfire Final Fire Perimeter,9679.340000000000146,"1929"
"1062",48.982869999999998,-120.785059000000004,"51185",,Wildfire Final Fire Perimeter,1008.240000000000009,"1945"
"11728",48.982869999999998,-120.785059000000004,"51185",,Wildfire Final Fire Perimeter,1008.240000000000009,"1945"
"862",48.875844999999998,-120.426783000000000,"62043",,Wildfire Final Fire Perimeter,16485.400000000001455,"1926"
"13391",48.875844999999998,-120.426783000000000,"62043",,Wildfire Final Fire Perimeter,16485.400000000001455,"1926"
"5164",48.901181999999999,-120.479797000000005,"60020",,Wildfire Final Fire Perimeter,7391.770000000000437,"2002"
"19992",48.901181999999999,-120.479797000000005,"60020",,Wildfire Final Fire Perimeter,7391.770000000000437,"2002"
"5894",48.640850999999998,-119.874488999999997,"70200",,Wildfire Final Fire Perimeter,4262.109999999999673,"2003"
"13355",48.640850999999998,-119.874488999999997,"70200",,Wildfire Final Fire Perimeter,4262.109999999999673,"2003"
"15",48.671084999999998,-119.913546999999994,"73245",,Wildfire Final Fire Perimeter,4262.109999999999673,"2003"
"11109",48.671084999999998,-119.913546999999994,"73245",,Wildfire Final Fire Perimeter,4262.109999999999673,"2003"
"6",48.979160999999998,-120.489396999999997,"84273",,Wildfire Final Fire Perimeter,9187.870000000000800,"1917"
"3785",48.928429000000001,-120.501501000000005,"79300",,Wildfire Final Fire Perimeter,9187.870000000000800,"1917"
"10221",48.979160999999998,-120.489396999999997,"84273",,Wildfire Final Fire Perimeter,9187.870000000000800,"1917"
"17666",48.928429000000001,-120.501501000000005,"79300",,Wildfire Final Fire Perimeter,9187.870000000000800,"1917"
"6188",48.952364000000003,-120.466986000000006,"51116",,Wildfire Final Fire Perimeter,4201.750000000000000,"2002"
"19315",48.952364000000003,-120.466986000000006,"51116",,Wildfire Final Fire Perimeter,4201.750000000000000,"2002"
"4092",48.863263000000003,-119.865801000000005,"93351",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"4725",48.888731000000000,-119.858500000000006,"76652",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"6200",48.865231999999999,-119.912524000000005,"93190",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"9264",48.864167000000002,-119.833558999999994,"87792",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"13730",48.888731000000000,-119.858500000000006,"76652",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"15216",48.863263000000003,-119.865801000000005,"93351",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"18812",48.864167000000002,-119.833558999999994,"87792",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"19305",48.865231999999999,-119.912524000000005,"93190",,Wildfire Final Fire Perimeter,15197.420000000000073,"1930"
"3834",48.676321999999999,-120.286378999999997,"67040",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"4744",48.653354999999998,-120.251103999999998,"57700",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"5464",48.706521000000002,-120.277989000000005,"69358",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"15715",48.653354999999998,-120.251103999999998,"57700",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"17269",48.706521000000002,-120.277989000000005,"69358",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"17755",48.676321999999999,-120.286378999999997,"67040",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"1002",48.678997000000003,-120.358096000000003,"52716",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"12349",48.678997000000003,-120.358096000000003,"52716",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"62",48.703519000000000,-120.316211999999993,"86121",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"9581",48.703519000000000,-120.316211999999993,"86121",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"302",48.727623000000001,-120.356717000000003,"58427",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"3124",48.701511000000004,-120.357909000000006,"77734",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"4641",48.703451000000001,-120.414749999999998,"54788",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"4947",48.733299000000002,-120.434681999999995,"54616",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"8772",48.756000999999998,-120.321698999999995,"60669",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"10171",48.677993000000001,-120.322389000000001,"82470",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"12446",48.727623000000001,-120.356717000000003,"58427",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"13166",48.701511000000004,-120.357909000000006,"77734",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"13959",48.703451000000001,-120.414749999999998,"54788",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"14574",48.756000999999998,-120.321698999999995,"60669",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"16430",48.677993000000001,-120.322389000000001,"82470",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"19993",48.733299000000002,-120.434681999999995,"54616",2018-WAOWF-000522,Wildfire Final Fire Perimeter,24428.970000000001164,"2018"
"9422",48.881684999999997,-120.497119999999995,"58569",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"15624",48.881684999999997,-120.497119999999995,"58569",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"4344",48.800924000000002,-120.315845999999993,"76718",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"11605",48.776390999999997,-120.317155999999997,"85221",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"15672",48.776390999999997,-120.317155999999997,"85221",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"18866",48.800924000000002,-120.315845999999993,"76718",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"11596",48.972518000000001,-120.268674000000004,"79717",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"18010",48.972518000000001,-120.268674000000004,"79717",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"461",48.868533999999997,-120.349897999999996,"96746",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"4188",48.825080999999997,-120.352382000000006,"99200",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"12035",48.868533999999997,-120.349897999999996,"96746",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"17748",48.825080999999997,-120.352382000000006,"99200",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"4485",48.922668000000002,-120.427299000000005,"92882",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"17467",48.922668000000002,-120.427299000000005,"92882",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"999",48.978493999999998,-120.417591000000002,"71594",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"13042",48.978493999999998,-120.417591000000002,"71594",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"10",48.825543000000003,-120.494180999999998,"96057",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"7595",48.825543000000003,-120.494180999999998,"96057",2017-WAOWF-000267,Wildfire Final Fire Perimeter,126836.300000000002910,"2017"
"783",48.444755000000001,-121.119694999999993,"74518",2021-WAMSF-000305,Wildfire Final Fire Perimeter,762.000000000000000,"2021"
"10162",48.444755000000001,-121.119694999999993,"74518",2021-WAMSF-000305,Wildfire Final Fire Perimeter,762.000000000000000,"2021"
"3931",48.658454999999996,-121.257665000000003,"56608",,Wildfire Final Fire Perimeter,5292.319999999999709,"1926"
"4848",48.600858000000002,-121.348129999999998,"61882",,Wildfire Final Fire Perimeter,5292.319999999999709,"1926"
"18331",48.600858000000002,-121.348129999999998,"61882",,Wildfire Final Fire Perimeter,5292.319999999999709,"1926"
"20216",48.658454999999996,-121.257665000000003,"56608",,Wildfire Final Fire Perimeter,5292.319999999999709,"1926"
"9378",48.524292000000003,-121.249943000000002,"74377",,Wildfire Final Fire Perimeter,526.340000000000032,"1938"
"17786",48.524292000000003,-121.249943000000002,"74377",,Wildfire Final Fire Perimeter,526.340000000000032,"1938"
"1814",48.680252000000003,-121.730042999999995,"68044",,Wildfire Final Fire Perimeter,2876.309999999999945,"1923"
"6247",48.652366999999998,-121.731910999999997,"99624",,Wildfire Final Fire Perimeter,2876.309999999999945,"1923"
"9852",48.680252000000003,-121.730042999999995,"68044",,Wildfire Final Fire Perimeter,2876.309999999999945,"1923"
"14875",48.652366999999998,-121.731910999999997,"99624",,Wildfire Final Fire Perimeter,2876.309999999999945,"1923"
"6250",48.472768000000002,-121.183426999999995,"93976",,Wildfire Final Fire Perimeter,1385.119999999999891,"1910"
"6686",48.474040000000002,-121.217600000000004,"79820",,Wildfire Final Fire Perimeter,1385.119999999999891,"1910"
"13532",48.474040000000002,-121.217600000000004,"79820",,Wildfire Final Fire Perimeter,1385.119999999999891,"1910"
"16999",48.472768000000002,-121.183426999999995,"93976",,Wildfire Final Fire Perimeter,1385.119999999999891,"1910"
"358",48.318933000000001,-120.657020000000003,"54891",2010-WANCP-000000,Wildfire,3995.809999999999945,"2010"
"10528",48.318933000000001,-120.657020000000003,"54891",2010-WANCP-000000,Wildfire,3995.809999999999945,"2010"
"4225",46.505257999999998,-120.402614000000000,"72001",1996-UNK-000000,Wildfire,1199.599999999999909,"1996"
"16512",46.505257999999998,-120.402614000000000,"72001",1996-UNK-000000,Wildfire,1199.599999999999909,"1996"
"4230",46.529421999999997,-120.575443000000007,"54719",2012-WAYAA-000118,Wildfire,1661.380000000000109,"2012"
"16511",46.529421999999997,-120.575443000000007,"54719",2012-WAYAA-000118,Wildfire,1661.380000000000109,"2012"
"7813",46.730696000000002,-120.640067000000002,"69757",2018-WASES-000244,Wildfire,4583.140000000000327,"2018"
"18680",46.730696000000002,-120.640067000000002,"69757",2018-WASES-000244,Wildfire,4583.140000000000327,"2018"
"7958",46.770285000000001,-120.695234999999997,"90562",2018-WASES-000244,Wildfire,4583.140000000000327,"2018"
"15860",46.770285000000001,-120.695234999999997,"90562",2018-WASES-000244,Wildfire,4583.140000000000327,"2018"
"512",46.828406000000001,-121.095169999999996,"53372",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2031",46.797300999999997,-121.092590000000001,"77279",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2080",46.747698999999997,-121.071449000000001,"80612",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2315",46.723517000000001,-121.132221000000001,"76182",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2688",46.950639000000002,-121.207059000000001,"99308",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2691",46.850037999999998,-121.064617999999996,"98931",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"2699",46.873221999999998,-121.097297999999995,"86529",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3274",46.928285000000002,-121.071083000000002,"88075",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3311",46.849564999999998,-121.099715000000003,"93458",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3419",46.871940000000002,-121.164872000000003,"51661",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3470",46.849313000000002,-121.131370000000004,"90129",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3475",46.745181000000002,-121.027848000000006,"69400",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3656",46.896946999999997,-121.130763999999999,"60454",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3688",46.722253000000002,-121.181211000000005,"81935",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3691",46.866114000000003,-121.027168000000003,"84652",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3804",46.773377000000004,-121.233940000000004,"55470",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"3847",46.746389999999998,-121.106994999999998,"74520",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"4082",46.725059000000002,-121.064317000000003,"98449",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"5388",46.778635999999999,-121.167154999999994,"61254",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"5399",46.827759000000000,-120.982759999999999,"89824",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
"5478",46.872686999999999,-121.062844999999996,"88192",2021-WAOWF-000453,Wildfire Final Fire Perimeter,107353.300000000002910,"2021"
